query_uuid,cf_index,sigma,proximity,geometric_instability,intervention_instability,is_pareto_optimal,status_of_existing_checking_account,duration_in_month,credit_history,purpose,credit_amount,savings_account_bonds,present_employment_since,installment_rate_in_percentage_of_disposable_income,personal_status_and_sex,other_debtors_guarantors,present_residence_since,property,age_in_years,other_installment_plans,housing,number_of_existing_credits_at_this_bank,job,number_of_people_being_liable_to_provide_maintenance_for,telephone,foreign_worker
89a71615-5759-4b6d-9fa6-6c52cdfc9b6b,163,0.05,3.535616397857666,1.6156768798828125,0.30202019214630127,True,0 <= ... < 200 DM,57.1529645365707,no credits taken/ all credits paid back duly,repairs,2538.204959679375,A61,1 <= ... < 4 years,3.999998376443079,male : divorced/separated,none,2.5158336948875424,if not A121 : building society savings agreement/ life insurance,22.877218555234226,stores,rent,3.262549561029238,unskilled - resident,1.063041688777774,none,yes
89a71615-5759-4b6d-9fa6-6c52cdfc9b6b,183,0.05,3.4922821521759033,1.8015061616897583,0.16060607135295868,True,0 <= ... < 200 DM,59.83147823351339,delay in paying off in the past,repairs,15941.491952256712,A61,1 <= ... < 4 years,3.999999999412045,male : single,none,2.4623772344124,unknown / no property,19.41299598775284,bank,own,3.0081905831696583,unskilled - resident,1.9888470655742565,none,yes
89a71615-5759-4b6d-9fa6-6c52cdfc9b6b,185,0.05,3.1333155632019043,2.221585988998413,0.22121213376522064,True,0 <= ... < 200 DM,25.70769451918808,critical account/ other credits existing (not at this bank),repairs,15640.777742825338,A61,1 <= ... < 4 years,3.999999999412045,male : single,none,2.4623772344124,unknown / no property,20.88162346545464,bank,own,3.0081905831696583,unskilled - resident,1.9888470655742565,none,yes
89a71615-5759-4b6d-9fa6-6c52cdfc9b6b,188,0.05,3.4567322731018066,2.039461135864258,0.1515151560306549,True,0 <= ... < 200 DM,52.49660870313668,all credits at this bank paid back duly,education,10067.310937505668,A61,... < 1 year,3.992278096337748,male : single,none,3.963753440402024,if not A121 : building society savings agreement/ life insurance,38.930588368227845,stores,own,2.160737606607483,unskilled - resident,1.998704895981996,none,yes
89a71615-5759-4b6d-9fa6-6c52cdfc9b6b,190,0.05,3.1239683628082275,1.7869625091552734,0.23838384449481964,True,0 <= ... < 200 DM,52.51526759399371,critical account/ other credits existing (not at this bank),education,9676.647939856915,A61,... < 1 year,3.992278096337748,male : single,none,3.917924794611836,if not A121 : building society savings agreement/ life insurance,38.930588368227845,stores,own,2.160737606607483,unskilled - resident,1.922199048176516,none,yes
89a71615-5759-4b6d-9fa6-6c52cdfc9b6b,209,0.05,3.4622724056243896,1.7207140922546387,0.1818181872367859,True,0 <= ... < 200 DM,59.2433207455986,no credits taken/ all credits paid back duly,education,15335.110361332974,A61,1 <= ... < 4 years,3.996108021377181,male : divorced/separated,none,3.982298563601921,if not A121 : building society savings agreement/ life insurance,23.685232304568224,bank,own,2.5445919700319823,unskilled - resident,1.719163513966356,none,yes
89a71615-5759-4b6d-9fa6-6c52cdfc9b6b,213,0.05,3.3260228633880615,2.1236746311187744,0.15757577121257782,True,0 <= ... < 200 DM,51.79851023256121,no credits taken/ all credits paid back duly,education,15938.68323059412,A62,1 <= ... < 4 years,3.999999963519824,male : single,co-applicant,2.5553471257533045,if not A121 : building society savings agreement/ life insurance,22.997368178613968,stores,own,2.9280867227543803,unskilled - resident,1.0544255573466326,none,yes
89a71615-5759-4b6d-9fa6-6c52cdfc9b6b,229,0.05,3.6418116092681885,1.622665524482727,0.2247474640607834,True,0 <= ... < 200 DM,57.05824533876595,no credits taken/ all credits paid back duly,education,13847.533226488358,A61,1 <= ... < 4 years,3.9999065532342457,male : divorced/separated,co-applicant,3.215178440092364,if not A121 : building society savings agreement/ life insurance,52.67918653458295,stores,own,1.9846802827735093,unskilled - resident,1.084147369687298,none,yes
89a71615-5759-4b6d-9fa6-6c52cdfc9b6b,231,0.05,3.0367908477783203,1.842873215675354,0.3636363744735718,True,0 <= ... < 200 DM,55.86891651130216,no credits taken/ all credits paid back duly,radio/television,13648.601505759943,A61,1 <= ... < 4 years,4.0,male : single,co-applicant,3.2219981619810056,if not A121 : building society savings agreement/ life insurance,52.94529080390298,stores,own,1.9999999999742364,unskilled - resident,1.007086600420023,none,yes
1356ccd9-8821-44e8-878a-14cee588265f,5,0.05,3.375823736190796,1.2108105421066284,0.13703703880310059,True,0 <= ... < 200 DM,39.17070719292732,no credits taken/ all credits paid back duly,repairs,15923.66996357055,A61,... < 1 year,3.99984953731165,male : divorced/separated,co-applicant,3.994949629264642,unknown / no property,21.46881074262144,none,own,2.3168451291409617,skilled employee / official,1.494317439170031,none,yes
1356ccd9-8821-44e8-878a-14cee588265f,6,0.05,3.1920957565307617,1.2405548095703125,0.178571417927742,True,0 <= ... < 200 DM,37.02429296083285,no credits taken/ all credits paid back duly,repairs,1196.0236259991098,A61,... < 1 year,3.99984953731165,male : divorced/separated,co-applicant,3.994881650261752,unknown / no property,24.341933606643536,none,own,2.1843905673152544,skilled employee / official,1.025971095084512,none,yes
1356ccd9-8821-44e8-878a-14cee588265f,8,0.05,2.3225035667419434,1.6051846742630005,0.380952388048172,True,0 <= ... < 200 DM,40.76991821797078,no credits taken/ all credits paid back duly,radio/television,15923.66996357055,A61,... < 1 year,3.999854016968941,male : single,co-applicant,3.994949629264642,real estate,21.46881074262144,none,own,2.311610507125317,skilled employee / official,1.4637295910744696,none,yes
1356ccd9-8821-44e8-878a-14cee588265f,9,0.05,2.3186769485473633,1.8867703676223755,0.39814814925193787,True,0 <= ... < 200 DM,38.35225241923821,critical account/ other credits existing (not at this bank),radio/television,15923.66996357055,A61,... < 1 year,3.909975703734897,male : divorced/separated,guarantor,3.994929944089216,unknown / no property,21.46881074262144,none,own,2.1843905673152544,skilled employee / official,1.494317439170031,none,yes
1356ccd9-8821-44e8-878a-14cee588265f,14,0.05,2.7614212036132812,1.531731128692627,0.375,True,0 <= ... < 200 DM,59.99546983221136,critical account/ other credits existing (not at this bank),repairs,15913.759887245093,A61,... < 1 year,3.999999513127811,male : single,co-applicant,3.995223028197239,real estate,22.26772160086812,stores,own,1.9989275609294128,skilled employee / official,1.0263250874089604,none,yes
1356ccd9-8821-44e8-878a-14cee588265f,50,0.05,3.5848119258880615,1.1410740613937378,0.1537037044763565,True,0 <= ... < 200 DM,59.98261889817874,no credits taken/ all credits paid back duly,repairs,15943.217218956945,A61,... < 1 year,3.99994565066344,male : divorced/separated,none,3.999125120794568,unknown / no property,23.35972156404834,none,own,3.545078659885341,skilled employee / official,1.978660230548985,none,yes
1356ccd9-8821-44e8-878a-14cee588265f,51,0.05,3.5695905685424805,1.144189476966858,0.1537037044763565,True,0 <= ... < 200 DM,59.98261889817874,no credits taken/ all credits paid back duly,repairs,15027.797708197157,A61,... < 1 year,3.99994565066344,male : divorced/separated,none,3.999125120794568,unknown / no property,23.360117542935505,none,own,3.545078659885341,skilled employee / official,1.978660230548985,none,yes
1356ccd9-8821-44e8-878a-14cee588265f,52,0.05,2.9316787719726562,1.2038851976394653,0.242063507437706,True,0 <= ... < 200 DM,59.76350764624922,no credits taken/ all credits paid back duly,repairs,15944.739928328836,A61,... < 1 year,3.999642444369176,male : single,guarantor,3.9991718861323977,real estate,24.06536654920844,stores,own,1.906078649175767,skilled employee / official,1.985877404978455,none,yes
1356ccd9-8821-44e8-878a-14cee588265f,53,0.05,3.1863155364990234,1.1754127740859985,0.25925925374031067,True,0 <= ... < 200 DM,11.187641911983508,no credits taken/ all credits paid back duly,repairs,15943.217218956945,A61,... < 1 year,3.99994565066344,male : divorced/separated,guarantor,3.999946382200414,unknown / no property,23.35972156404834,none,own,3.558310427563767,skilled employee / official,1.978660230548985,none,yes
1356ccd9-8821-44e8-878a-14cee588265f,63,0.05,3.9797892570495605,0.48691466450691223,0.07692307978868484,True,0 <= ... < 200 DM,59.88555137380285,no credits taken/ all credits paid back duly,repairs,15883.81601034956,A61,.. >= 7 years,3.999942991418686,male : divorced/separated,co-applicant,3.999887290721268,unknown / no property,35.45304942773647,stores,own,3.103283654412965,skilled employee / official,1.1907766236505457,none,yes
1356ccd9-8821-44e8-878a-14cee588265f,64,0.05,3.97751522064209,0.5345433950424194,0.13034188747406006,True,0 <= ... < 200 DM,59.996066299060686,no credits taken/ all credits paid back duly,repairs,15821.606840713894,A61,.. >= 7 years,3.987630543226525,male : divorced/separated,co-applicant,3.999995172035205,unknown / no property,21.85668250315678,stores,own,3.243966057091173,skilled employee / official,1.1868265004974807,none,yes
1356ccd9-8821-44e8-878a-14cee588265f,75,0.05,3.7762749195098877,1.5449199676513672,0.05808081105351448,True,0 <= ... < 200 DM,59.15012484590854,delay in paying off in the past,car (new),15943.599995265246,A61,... < 1 year,3.7847717623192914,male : divorced/separated,co-applicant,3.99995953671938,unknown / no property,34.16996565745244,bank,own,3.520937957485116,skilled employee / official,1.5959531711962385,none,yes
1356ccd9-8821-44e8-878a-14cee588265f,90,0.05,2.3791377544403076,1.6693583726882935,0.32407405972480774,True,0 <= ... < 200 DM,59.987418718452886,no credits taken/ all credits paid back duly,education,15418.631440878184,A61,... < 1 year,3.9998336988945833,male : single,guarantor,3.9999995777617454,real estate,31.18331768782413,none,own,2.625528796669087,skilled employee / official,1.1753744031631328,none,yes
1356ccd9-8821-44e8-878a-14cee588265f,95,0.05,3.1170268058776855,1.3108727931976318,0.14999999105930328,True,0 <= ... < 200 DM,59.76405076963656,no credits taken/ all credits paid back duly,repairs,12917.81322578001,A61,... < 1 year,3.999999813261915,male : single,guarantor,3.998366761415367,unknown / no property,20.94867163320648,bank,own,3.609072017913712,skilled employee / official,1.3734545449480755,none,yes
1356ccd9-8821-44e8-878a-14cee588265f,100,0.05,3.618471145629883,0.9425241351127625,0.09090909361839294,True,0 <= ... < 200 DM,58.65980130928612,no credits taken/ all credits paid back duly,repairs,8451.642554119582,A61,.. >= 7 years,3.998123909647493,male : divorced/separated,co-applicant,3.999876246575072,unknown / no property,23.10568812954564,none,own,2.5527226191689323,skilled employee / official,1.4014990947896415,none,yes
1356ccd9-8821-44e8-878a-14cee588265f,101,0.05,3.615584135055542,0.9489908814430237,0.08585858345031738,True,0 <= ... < 200 DM,58.5407205779587,no credits taken/ all credits paid back duly,repairs,7886.207514947745,A61,.. >= 7 years,3.998043552446456,male : divorced/separated,co-applicant,3.999870220689116,unknown / no property,30.012884026488408,none,own,2.556476431036556,skilled employee / official,1.4014990947896415,none,yes
1356ccd9-8821-44e8-878a-14cee588265f,102,0.05,3.3267805576324463,1.1482924222946167,0.2952862083911896,True,0 <= ... < 200 DM,59.58468398780322,no credits taken/ all credits paid back duly,repairs,7878.99908401541,A61,... < 1 year,3.999448831133808,male : divorced/separated,co-applicant,3.999919609594544,unknown / no property,23.100094246365327,none,own,2.525119985058509,skilled employee / official,1.3813296436796725,none,yes
1356ccd9-8821-44e8-878a-14cee588265f,104,0.05,2.547744035720825,1.6626125574111938,0.2222222238779068,True,0 <= ... < 200 DM,40.96146278722919,no credits taken/ all credits paid back duly,repairs,7873.579848695696,A61,... < 1 year,3.998043552446456,male : divorced/separated,guarantor,3.9998702367118257,real estate,27.716342952370127,none,own,2.5589279781435303,skilled employee / official,1.0279950617734903,none,yes
1356ccd9-8821-44e8-878a-14cee588265f,107,0.05,3.4745419025421143,1.0573793649673462,0.17777778208255768,True,0 <= ... < 200 DM,58.3642505781683,no credits taken/ all credits paid back duly,education,14304.090734195828,A61,... < 1 year,3.999899760975656,male : divorced/separated,guarantor,3.99369522507948,real estate,22.99840010549546,bank,rent,1.9927932394320933,skilled employee / official,1.826100771551492,none,yes
1356ccd9-8821-44e8-878a-14cee588265f,138,0.05,3.391287326812744,0.9413815140724182,0.24242424964904785,True,0 <= ... < 200 DM,59.82859645451445,no credits taken/ all credits paid back duly,radio/television,11160.80825205792,A61,.. >= 7 years,3.911173065999421,male : divorced/separated,co-applicant,3.999862414153645,real estate,35.13434058776402,stores,own,2.848140709620296,skilled employee / official,1.4934275411036342,none,yes
1356ccd9-8821-44e8-878a-14cee588265f,141,0.05,3.462761163711548,1.0860533714294434,0.15454545617103577,True,0 <= ... < 200 DM,59.99469935873638,no credits taken/ all credits paid back duly,repairs,15219.773818426032,A61,... < 1 year,3.999971269574943,male : divorced/separated,guarantor,3.997642330492669,real estate,32.370958241277656,bank,rent,2.9688265512089007,skilled employee / official,1.5629193710493612,none,yes
1356ccd9-8821-44e8-878a-14cee588265f,167,0.05,3.333583116531372,1.2267943620681763,0.14074073731899261,True,0 <= ... < 200 DM,55.53592095170187,delay in paying off in the past,education,4820.142162644659,A61,... < 1 year,3.9975563405614793,male : divorced/separated,co-applicant,3.998578902812861,unknown / no property,23.40496169681836,none,own,2.6970821108465315,skilled employee / official,1.647005445379968,none,yes
1356ccd9-8821-44e8-878a-14cee588265f,168,0.05,3.068180561065674,1.4001332521438599,0.1111111119389534,True,0 <= ... < 200 DM,58.99244261594976,delay in paying off in the past,education,8011.542774239863,A61,... < 1 year,3.907538858143319,male : divorced/separated,guarantor,3.996955440106402,real estate,37.5467998671099,stores,own,2.5022905698250937,skilled employee / official,1.6600861576093011,none,yes
1356ccd9-8821-44e8-878a-14cee588265f,179,0.05,3.74481201171875,1.040497899055481,0.0833333358168602,True,0 <= ... < 200 DM,59.97747298364404,no credits taken/ all credits paid back duly,repairs,13874.198259842473,A61,... < 1 year,3.9999703772696775,male : divorced/separated,co-applicant,3.9998815200122912,real estate,45.82052746824544,stores,rent,3.998140126412263,skilled employee / official,1.1506456891756611,none,yes
1356ccd9-8821-44e8-878a-14cee588265f,211,0.05,3.7271556854248047,0.7861652970314026,0.12121212482452393,True,0 <= ... < 200 DM,59.61443556248669,no credits taken/ all credits paid back duly,repairs,14363.23795804093,A61,.. >= 7 years,3.9998532852129465,male : single,co-applicant,3.999897790976932,unknown / no property,20.105863234663047,stores,own,2.8613282177078925,skilled employee / official,1.611104310880753,none,yes
1356ccd9-8821-44e8-878a-14cee588265f,212,0.05,3.72735333442688,0.7764737010002136,0.14141415059566498,True,0 <= ... < 200 DM,59.61443556248669,no credits taken/ all credits paid back duly,repairs,14363.23795804093,A61,.. >= 7 years,3.9998532852129465,male : single,co-applicant,3.999897790976932,unknown / no property,26.627101833079585,stores,own,2.8614132128065943,skilled employee / official,1.611049864414768,none,yes
1356ccd9-8821-44e8-878a-14cee588265f,214,0.05,3.4481122493743896,1.1625009775161743,0.09090909361839294,True,0 <= ... < 200 DM,59.61443556248669,no credits taken/ all credits paid back duly,repairs,14363.23795804093,A61,... < 1 year,3.9998532852129465,male : single,co-applicant,3.999897790976932,unknown / no property,20.76264953426672,stores,own,2.855370639640982,skilled employee / official,1.611104310880753,none,yes
1356ccd9-8821-44e8-878a-14cee588265f,227,0.05,2.7906179428100586,1.3804688453674316,0.18518519401550293,True,0 <= ... < 200 DM,43.64346776445424,delay in paying off in the past,education,15867.435051381386,A61,... < 1 year,3.999924480960562,male : single,guarantor,3.99996600905116,unknown / no property,19.02716842801932,none,own,3.330838298289972,skilled employee / official,1.609621476841276,none,yes
1356ccd9-8821-44e8-878a-14cee588265f,232,0.05,3.0388736724853516,1.9358882904052734,0.17499999701976776,True,0 <= ... < 200 DM,41.93083974420446,all credits at this bank paid back duly,education,15262.885548911549,A61,... < 1 year,3.969779477519672,male : single,guarantor,3.991670591854192,real estate,22.0259842177947,bank,rent,3.039993183626017,skilled employee / official,1.0701658089840045,none,yes
256dc0ba-d747-4517-bfdf-386442021398,7,0.05,2.873673915863037,0.8206140398979187,0.18981480598449707,True,0 <= ... < 200 DM,59.88230220900949,no credits taken/ all credits paid back duly,education,15509.759822192136,A61,.. >= 7 years,3.998538103064958,male : divorced/separated,none,3.8659706453147193,if not A121 : building society savings agreement/ life insurance,30.87430023868217,none,own,3.994821013903516,skilled employee / official,1.0280609252950577,"yes, registered under the customers name",yes
256dc0ba-d747-4517-bfdf-386442021398,9,0.05,3.3271398544311523,0.7465389370918274,0.08585858345031738,True,0 <= ... < 200 DM,41.44920524891993,no credits taken/ all credits paid back duly,education,15862.389940452063,A61,.. >= 7 years,3.983149119122399,male : divorced/separated,none,3.9999701866623742,unknown / no property,36.797940137428505,stores,own,2.0147179924405814,skilled employee / official,1.2479008729428698,"yes, registered under the customers name",yes
256dc0ba-d747-4517-bfdf-386442021398,10,0.05,3.3099069595336914,0.8087232708930969,0.19090910255908966,True,0 <= ... < 200 DM,41.44920524891993,no credits taken/ all credits paid back duly,education,15862.389940452063,A61,.. >= 7 years,3.983149119122399,male : divorced/separated,none,3.9999701866623742,unknown / no property,36.797940137428505,stores,own,1.0164089253093764,skilled employee / official,1.2479008729428698,"yes, registered under the customers name",yes
256dc0ba-d747-4517-bfdf-386442021398,11,0.05,3.2718605995178223,0.8231554627418518,0.17037038505077362,True,0 <= ... < 200 DM,32.186263593627814,no credits taken/ all credits paid back duly,education,15540.264547398368,A61,.. >= 7 years,2.987494127375595,male : divorced/separated,none,3.999994048069121,unknown / no property,36.98707316353061,stores,own,1.0000013704748418,skilled employee / official,1.247701150988713,"yes, registered under the customers name",yes
256dc0ba-d747-4517-bfdf-386442021398,13,0.05,2.632513999938965,1.4198375940322876,0.3185185194015503,True,0 <= ... < 200 DM,41.44920524891993,critical account/ other credits existing (not at this bank),furniture/equipment,15839.98791225614,A61,.. >= 7 years,3.983149119122399,male : divorced/separated,none,3.999969535798868,unknown / no property,26.0297919612712,stores,own,1.000028947187803,skilled employee / official,1.0016820785712284,"yes, registered under the customers name",yes
256dc0ba-d747-4517-bfdf-386442021398,41,0.05,3.2995402812957764,0.8337469100952148,0.14646464586257935,True,0 <= ... < 200 DM,37.10220285145156,no credits taken/ all credits paid back duly,education,15840.174248856742,A61,.. >= 7 years,3.912891433599986,male : divorced/separated,none,3.988504481602546,unknown / no property,34.84317248646209,stores,own,1.779319783282133,skilled employee / official,1.0005803661614168,"yes, registered under the customers name",yes
256dc0ba-d747-4517-bfdf-386442021398,50,0.05,3.176771402359009,0.8350474238395691,0.1666666716337204,True,0 <= ... < 200 DM,59.33398190004158,no credits taken/ all credits paid back duly,education,15245.54650146284,A61,.. >= 7 years,3.9723456173548928,male : divorced/separated,none,3.9999958971462455,if not A121 : building society savings agreement/ life insurance,34.00213762641331,stores,own,3.790481657185033,skilled employee / official,1.1507266731228742,"yes, registered under the customers name",yes
256dc0ba-d747-4517-bfdf-386442021398,52,0.05,2.796548843383789,1.1146982908248901,0.2481481432914734,True,0 <= ... < 200 DM,58.06090483576225,no credits taken/ all credits paid back duly,education,15108.526642844065,A61,.. >= 7 years,3.4040664998246486,female : divorced/separated/married,none,3.999989830823324,if not A121 : building society savings agreement/ life insurance,34.05440944547012,stores,own,3.5572119464357503,skilled employee / official,1.15196625054667,"yes, registered under the customers name",yes
256dc0ba-d747-4517-bfdf-386442021398,53,0.05,2.4309780597686768,1.3070176839828491,0.347222238779068,True,0 <= ... < 200 DM,58.00946631905164,no credits taken/ all credits paid back duly,education,14953.28409532565,A61,.. >= 7 years,3.028928404229492,female : divorced/separated/married,none,4.0,if not A121 : building society savings agreement/ life insurance,36.56837602868299,none,own,3.806506073166979,skilled employee / official,1.0,"yes, registered under the customers name",yes
256dc0ba-d747-4517-bfdf-386442021398,62,0.05,3.177905797958374,1.1029706001281738,0.14814814925193787,True,0 <= ... < 200 DM,59.454834395324106,no credits taken/ all credits paid back duly,education,15944.62957447818,A61,.. >= 7 years,3.002831612520415,male : divorced/separated,none,3.999992521671557,if not A121 : building society savings agreement/ life insurance,36.84721431790274,stores,own,1.3605922402289536,skilled employee / official,1.957682987229812,"yes, registered under the customers name",yes
256dc0ba-d747-4517-bfdf-386442021398,79,0.05,3.309863567352295,0.6992809176445007,0.2083333283662796,True,0 <= ... < 200 DM,59.20059648349023,no credits taken/ all credits paid back duly,education,13423.773381720912,A61,.. >= 7 years,3.3221843521197867,male : divorced/separated,none,3.988218796329731,unknown / no property,36.9999988701946,stores,own,1.0885641315307513,skilled employee / official,1.0968024031762718,"yes, registered under the customers name",yes
256dc0ba-d747-4517-bfdf-386442021398,81,0.05,2.641054630279541,1.2792786359786987,0.2619047462940216,True,0 <= ... < 200 DM,59.40216781675532,no credits taken/ all credits paid back duly,education,13733.310923842251,A61,.. >= 7 years,3.306588720644858,female : divorced/separated/married,none,3.991765861605725,if not A121 : building society savings agreement/ life insurance,36.99999886687724,stores,own,1.0885641315307513,skilled employee / official,1.001147832423933,"yes, registered under the customers name",yes
256dc0ba-d747-4517-bfdf-386442021398,83,0.05,3.0512492656707764,0.9216920733451843,0.18518519401550293,True,0 <= ... < 200 DM,59.68993380644929,no credits taken/ all credits paid back duly,education,15833.665651918382,A61,.. >= 7 years,3.981735415144364,male : divorced/separated,co-applicant,3.9992694838860703,if not A121 : building society savings agreement/ life insurance,26.748957660463965,none,own,1.000205399607009,skilled employee / official,1.083158420570118,"yes, registered under the customers name",yes
256dc0ba-d747-4517-bfdf-386442021398,86,0.05,2.5759832859039307,0.8510004878044128,0.3452380895614624,True,0 <= ... < 200 DM,18.330037469127177,no credits taken/ all credits paid back duly,education,15700.24714873472,A61,.. >= 7 years,2.977252119111317,male : divorced/separated,none,3.9992694838860703,if not A121 : building society savings agreement/ life insurance,26.748957660463965,none,own,1.000205399607009,skilled employee / official,1.083158420570118,"yes, registered under the customers name",yes
256dc0ba-d747-4517-bfdf-386442021398,87,0.05,3.911839008331299,1.059040904045105,7.692307346651717e-10,True,0 <= ... < 200 DM,59.7885736018463,all credits at this bank paid back duly,education,15893.688874396554,A61,.. >= 7 years,3.723831226067864,male : divorced/separated,none,3.9977131294281634,unknown / no property,46.23995561966592,bank,rent,1.3037405887506988,skilled employee / official,1.1885934562042997,none,yes
256dc0ba-d747-4517-bfdf-386442021398,97,0.05,3.343736410140991,0.7835919857025146,0.06060606241226196,True,0 <= ... < 200 DM,51.58433878338344,no credits taken/ all credits paid back duly,education,13640.37909630008,A61,.. >= 7 years,3.007397986998241,male : divorced/separated,none,3.998653126848855,if not A121 : building society savings agreement/ life insurance,26.965014011927,stores,rent,2.6971958733758785,skilled employee / official,1.243147897559151,"yes, registered under the customers name",yes
256dc0ba-d747-4517-bfdf-386442021398,98,0.05,3.0299301147460938,0.8025534152984619,0.25757578015327454,True,0 <= ... < 200 DM,51.31181218926253,no credits taken/ all credits paid back duly,education,13679.953465710634,A61,.. >= 7 years,2.985327731166977,male : divorced/separated,none,3.998653126848855,if not A121 : building society savings agreement/ life insurance,26.965014011927,stores,own,2.6971958733758785,skilled employee / official,1.2481546736463454,"yes, registered under the customers name",yes
256dc0ba-d747-4517-bfdf-386442021398,104,0.05,2.302027940750122,2.274282693862915,0.5370370745658875,True,... < 0 DM,59.47133900772403,no credits taken/ all credits paid back duly,furniture/equipment,3733.922447837523,A61,.. >= 7 years,3.042451359663865,female : divorced/separated/married,none,3.833344171945037,if not A121 : building society savings agreement/ life insurance,37.00068405005391,none,own,1.2190052445774486,skilled employee / official,1.8615262471410308,"yes, registered under the customers name",yes
256dc0ba-d747-4517-bfdf-386442021398,113,0.05,2.624858856201172,1.7049816846847534,0.20000000298023224,True,0 <= ... < 200 DM,23.49790834205565,critical account/ other credits existing (not at this bank),education,12407.534359955662,A61,.. >= 7 years,3.609959855914278,male : divorced/separated,none,3.999974679640226,if not A121 : building society savings agreement/ life insurance,62.534674594620384,none,rent,2.6852289780110827,skilled employee / official,1.018476452682685,"yes, registered under the customers name",yes
256dc0ba-d747-4517-bfdf-386442021398,153,0.05,3.526426315307617,1.3367986679077148,0.02777777798473835,True,0 <= ... < 200 DM,59.17671689244232,no credits taken/ all credits paid back duly,education,15933.194658445922,A61,.. >= 7 years,3.9764432568942247,male : divorced/separated,none,3.999954147591169,unknown / no property,34.9279032694138,bank,own,2.241814376454129,skilled employee / official,1.999015883725343,"yes, registered under the customers name",yes
256dc0ba-d747-4517-bfdf-386442021398,156,0.05,2.668686628341675,1.0893186330795288,0.2777777910232544,True,0 <= ... < 200 DM,59.12124579325201,no credits taken/ all credits paid back duly,furniture/equipment,15558.48119012426,A61,.. >= 7 years,3.0,male : divorced/separated,none,3.999953496130274,unknown / no property,34.916971756569495,none,own,1.0001633754761932,skilled employee / official,1.0,"yes, registered under the customers name",yes
256dc0ba-d747-4517-bfdf-386442021398,206,0.05,2.9501729011535645,1.5096031427383423,0.14074073731899261,True,0 <= ... < 200 DM,39.57862464075259,all credits at this bank paid back duly,education,15163.272367814016,A61,.. >= 7 years,3.293200659088557,male : divorced/separated,none,3.999840567745384,if not A121 : building society savings agreement/ life insurance,34.64919740701704,none,own,1.0461813235472746,skilled employee / official,1.0040142060670565,none,yes
256dc0ba-d747-4517-bfdf-386442021398,207,0.05,2.9486119747161865,1.5125547647476196,0.14074073731899261,True,0 <= ... < 200 DM,38.8987113907068,all credits at this bank paid back duly,education,15163.272367814016,A61,.. >= 7 years,3.293200659088557,male : divorced/separated,none,3.999840567745384,if not A121 : building society savings agreement/ life insurance,34.650435058694804,none,own,1.0464626649289297,skilled employee / official,1.0040142060670565,none,yes
14d43b06-3a87-45bc-bbae-33e472f816c4,11,0.05,4.303497314453125,1.6878260374069214,0.08750000596046448,True,... < 0 DM,53.1623796042662,no credits taken/ all credits paid back duly,repairs,8870.234839796201,A61,... < 1 year,3.835287008787027,male : divorced/separated,none,3.9807495368471697,if not A121 : building society savings agreement/ life insurance,27.61338201028757,stores,rent,1.7193128782019234,skilled employee / official,1.4326424792720998,none,yes
14d43b06-3a87-45bc-bbae-33e472f816c4,13,0.05,3.726557493209839,1.5595465898513794,0.20512820780277252,True,... < 0 DM,51.98123111850538,no credits taken/ all credits paid back duly,repairs,8890.647868394211,A61,unemployed,3.5743708291375325,male : divorced/separated,none,2.0062518281597828,if not A121 : building society savings agreement/ life insurance,24.28915560535918,stores,rent,1.5197803460263095,unemployed/ unskilled - non-resident,1.4632840654052577,none,yes
14d43b06-3a87-45bc-bbae-33e472f816c4,14,0.05,3.9537436962127686,1.6588062047958374,0.13759158551692963,True,... < 0 DM,53.1623796042662,no credits taken/ all credits paid back duly,repairs,8883.413893654746,A61,... < 1 year,1.309180749324674,male : divorced/separated,none,3.980520992676951,if not A121 : building society savings agreement/ life insurance,24.43954056640982,none,rent,1.7193128782019234,skilled employee / official,1.4326425394486806,none,yes
14d43b06-3a87-45bc-bbae-33e472f816c4,24,0.05,2.616176128387451,2.030163049697876,0.3916666507720947,True,... < 0 DM,15.216916175294852,no credits taken/ all credits paid back duly,education,14869.973675961532,A63,... < 1 year,1.002797697108082,female : divorced/separated/married,none,1.9997229778261896,if not A121 : building society savings agreement/ life insurance,23.015828569969017,none,rent,1.0,unemployed/ unskilled - non-resident,1.2701838957780704,"yes, registered under the customers name",yes
14d43b06-3a87-45bc-bbae-33e472f816c4,26,0.05,3.736051559448242,1.6204733848571777,0.1468254029750824,True,... < 0 DM,47.377635846566456,existing credits paid back duly till now,education,15307.1831475749,A64,... < 1 year,3.230439595859496,male : divorced/separated,none,2.25057320480781,if not A121 : building society savings agreement/ life insurance,19.977031708779084,stores,rent,1.56575879358439,skilled employee / official,1.1438787617187205,"yes, registered under the customers name",yes
14d43b06-3a87-45bc-bbae-33e472f816c4,27,0.05,2.827556610107422,1.7342959642410278,0.31481480598449707,True,... < 0 DM,46.65853576567629,existing credits paid back duly till now,education,15484.40591616762,A63,unemployed,3.319712117159953,male : divorced/separated,none,2.2515839419617274,if not A121 : building society savings agreement/ life insurance,22.97215461769133,stores,rent,1.6675279797604583,unemployed/ unskilled - non-resident,1.0030744588157363,"yes, registered under the customers name",yes
